,correct_answer,Problem,Classifier,Classification,group_number,is_correct,aggregation,features,entity
248,1 hour,CR_Conf,XGB,1 hour,28,1,all_problem,minFeatures,solver
249,1 hour,CR_Conf,Stack,1 hour,28,1,all_problem,minFeatures,solver
250,1 hour,CR_Conf,Vote_soft,1 hour,28,1,all_problem,minFeatures,solver
251,1 hour,CR_Conf,Bag_KNN,1 minute,28,0,all_problem,minFeatures,solver
252,1 hour,CR_Conf,LR,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
253,1 hour,CR_Conf,RF,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
254,1 hour,CR_Conf,LDA,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
255,1 hour,CR_Conf,SVM,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
256,1 hour,CR_Conf,KNN,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
257,1 hour,CR_Conf,XGB,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
258,1 hour,CR_Conf,Stack,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
259,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
260,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,29,0,all_problem,minFeatures,solver
261,1 hour,CR_Conf,LR,Infinity,30,0,all_problem,minFeatures,solver
262,1 hour,CR_Conf,RF,Infinity,30,0,all_problem,minFeatures,solver
263,1 hour,CR_Conf,LDA,Infinity,30,0,all_problem,minFeatures,solver
264,1 hour,CR_Conf,SVM,Infinity,30,0,all_problem,minFeatures,solver
265,1 hour,CR_Conf,KNN,Infinity,30,0,all_problem,minFeatures,solver
266,1 hour,CR_Conf,XGB,Infinity,30,0,all_problem,minFeatures,solver
267,1 hour,CR_Conf,Stack,There is no way to know without additional information,30,0,all_problem,minFeatures,solver
268,1 hour,CR_Conf,Vote_soft,Infinity,30,0,all_problem,minFeatures,solver
269,1 hour,CR_Conf,Bag_KNN,Infinity,30,0,all_problem,minFeatures,solver
270,1 hour,CR_Conf,LR,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
271,1 hour,CR_Conf,RF,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
272,1 hour,CR_Conf,LDA,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
273,1 hour,CR_Conf,SVM,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
274,1 hour,CR_Conf,KNN,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
275,1 hour,CR_Conf,XGB,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
276,1 hour,CR_Conf,Stack,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
277,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
278,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,31,0,all_problem,minFeatures,solver
279,1 hour,CR_Conf,LR,1 hour,32,1,all_problem,minFeatures,solver
280,1 hour,CR_Conf,RF,1 hour,32,1,all_problem,minFeatures,solver
281,1 hour,CR_Conf,LDA,1 hour,32,1,all_problem,minFeatures,solver
282,1 hour,CR_Conf,SVM,1 hour,32,1,all_problem,minFeatures,solver
283,1 hour,CR_Conf,KNN,2000 hours,32,0,all_problem,minFeatures,solver
284,1 hour,CR_Conf,XGB,1000 hours,32,0,all_problem,minFeatures,solver
285,1 hour,CR_Conf,Stack,1 hour,32,1,all_problem,minFeatures,solver
286,1 hour,CR_Conf,Vote_soft,1 hour,32,1,all_problem,minFeatures,solver
287,1 hour,CR_Conf,Bag_KNN,2000 hours,32,0,all_problem,minFeatures,solver
288,1 hour,CR_Conf,LR,Infinity,33,0,all_problem,minFeatures,solver
289,1 hour,CR_Conf,RF,Infinity,33,0,all_problem,minFeatures,solver
290,1 hour,CR_Conf,LDA,Infinity,33,0,all_problem,minFeatures,solver
291,1 hour,CR_Conf,SVM,Infinity,33,0,all_problem,minFeatures,solver
292,1 hour,CR_Conf,KNN,Infinity,33,0,all_problem,minFeatures,solver
293,1 hour,CR_Conf,XGB,Infinity,33,0,all_problem,minFeatures,solver
294,1 hour,CR_Conf,Stack,Infinity,33,0,all_problem,minFeatures,solver
295,1 hour,CR_Conf,Vote_soft,Infinity,33,0,all_problem,minFeatures,solver
296,1 hour,CR_Conf,Bag_KNN,Infinity,33,0,all_problem,minFeatures,solver
297,1 hour,CR_Conf,LR,Infinity,34,0,all_problem,minFeatures,solver
298,1 hour,CR_Conf,RF,There is no way to know without additional information,34,0,all_problem,minFeatures,solver
299,1 hour,CR_Conf,LDA,1 hour,34,1,all_problem,minFeatures,solver
300,1 hour,CR_Conf,SVM,1000 hours,34,0,all_problem,minFeatures,solver
301,1 hour,CR_Conf,KNN,There is no way to know without additional information,34,0,all_problem,minFeatures,solver
302,1 hour,CR_Conf,XGB,Infinity,34,0,all_problem,minFeatures,solver
303,1 hour,CR_Conf,Stack,1 hour,34,1,all_problem,minFeatures,solver
304,1 hour,CR_Conf,Vote_soft,Infinity,34,0,all_problem,minFeatures,solver
305,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,34,0,all_problem,minFeatures,solver
306,1 hour,CR_Conf,LR,There is no way to know without additional information,35,0,all_problem,minFeatures,solver
307,1 hour,CR_Conf,RF,There is no way to know without additional information,35,0,all_problem,minFeatures,solver
308,1 hour,CR_Conf,LDA,1 minute,35,0,all_problem,minFeatures,solver
309,1 hour,CR_Conf,SVM,1 minute,35,0,all_problem,minFeatures,solver
310,1 hour,CR_Conf,KNN,Infinity,35,0,all_problem,minFeatures,solver
311,1 hour,CR_Conf,XGB,Infinity,35,0,all_problem,minFeatures,solver
312,1 hour,CR_Conf,Stack,1 minute,35,0,all_problem,minFeatures,solver
313,1 hour,CR_Conf,Vote_soft,Infinity,35,0,all_problem,minFeatures,solver
314,1 hour,CR_Conf,Bag_KNN,Infinity,35,0,all_problem,minFeatures,solver
315,1 hour,CR_Conf,LR,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
316,1 hour,CR_Conf,RF,1 hour,36,1,all_problem,minFeatures,solver
317,1 hour,CR_Conf,LDA,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
318,1 hour,CR_Conf,SVM,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
319,1 hour,CR_Conf,KNN,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
320,1 hour,CR_Conf,XGB,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
321,1 hour,CR_Conf,Stack,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
322,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
323,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,36,0,all_problem,minFeatures,solver
324,1 hour,CR_Conf,LR,1 hour,37,1,all_problem,minFeatures,solver
325,1 hour,CR_Conf,RF,1 hour,37,1,all_problem,minFeatures,solver
326,1 hour,CR_Conf,LDA,1 hour,37,1,all_problem,minFeatures,solver
327,1 hour,CR_Conf,SVM,1 hour,37,1,all_problem,minFeatures,solver
328,1 hour,CR_Conf,KNN,1 hour,37,1,all_problem,minFeatures,solver
329,1 hour,CR_Conf,XGB,1 hour,37,1,all_problem,minFeatures,solver
330,1 hour,CR_Conf,Stack,1 hour,37,1,all_problem,minFeatures,solver
331,1 hour,CR_Conf,Vote_soft,1 hour,37,1,all_problem,minFeatures,solver
332,1 hour,CR_Conf,Bag_KNN,1 hour,37,1,all_problem,minFeatures,solver
333,1 hour,CR_Conf,LR,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
334,1 hour,CR_Conf,RF,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
335,1 hour,CR_Conf,LDA,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
336,1 hour,CR_Conf,SVM,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
337,1 hour,CR_Conf,KNN,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
338,1 hour,CR_Conf,XGB,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
339,1 hour,CR_Conf,Stack,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
340,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
341,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,38,0,all_problem,minFeatures,solver
342,1 hour,CR_Conf,LR,Infinity,39,0,all_problem,minFeatures,solver
343,1 hour,CR_Conf,RF,Infinity,39,0,all_problem,minFeatures,solver
344,1 hour,CR_Conf,LDA,Infinity,39,0,all_problem,minFeatures,solver
345,1 hour,CR_Conf,SVM,Infinity,39,0,all_problem,minFeatures,solver
346,1 hour,CR_Conf,KNN,Infinity,39,0,all_problem,minFeatures,solver
347,1 hour,CR_Conf,XGB,Infinity,39,0,all_problem,minFeatures,solver
348,1 hour,CR_Conf,Stack,Infinity,39,0,all_problem,minFeatures,solver
349,1 hour,CR_Conf,Vote_soft,Infinity,39,0,all_problem,minFeatures,solver
350,1 hour,CR_Conf,Bag_KNN,Infinity,39,0,all_problem,minFeatures,solver
351,1 hour,CR_Conf,LR,Infinity,40,0,all_problem,minFeatures,solver
352,1 hour,CR_Conf,RF,Infinity,40,0,all_problem,minFeatures,solver
353,1 hour,CR_Conf,LDA,Infinity,40,0,all_problem,minFeatures,solver
354,1 hour,CR_Conf,SVM,Infinity,40,0,all_problem,minFeatures,solver
355,1 hour,CR_Conf,KNN,There is no way to know without additional information,40,0,all_problem,minFeatures,solver
356,1 hour,CR_Conf,XGB,Infinity,40,0,all_problem,minFeatures,solver
357,1 hour,CR_Conf,Stack,Infinity,40,0,all_problem,minFeatures,solver
358,1 hour,CR_Conf,Vote_soft,Infinity,40,0,all_problem,minFeatures,solver
359,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,40,0,all_problem,minFeatures,solver
360,1 hour,CR_Conf,LR,Infinity,41,0,all_problem,minFeatures,solver
361,1 hour,CR_Conf,RF,Infinity,41,0,all_problem,minFeatures,solver
362,1 hour,CR_Conf,LDA,Infinity,41,0,all_problem,minFeatures,solver
363,1 hour,CR_Conf,SVM,Infinity,41,0,all_problem,minFeatures,solver
364,1 hour,CR_Conf,KNN,Infinity,41,0,all_problem,minFeatures,solver
365,1 hour,CR_Conf,XGB,Infinity,41,0,all_problem,minFeatures,solver
366,1 hour,CR_Conf,Stack,Infinity,41,0,all_problem,minFeatures,solver
367,1 hour,CR_Conf,Vote_soft,Infinity,41,0,all_problem,minFeatures,solver
368,1 hour,CR_Conf,Bag_KNN,Infinity,41,0,all_problem,minFeatures,solver
369,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
370,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
371,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
372,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
373,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
374,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
375,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
376,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
377,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",42,1,all_problem,minFeatures,solver
378,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
379,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
380,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
381,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
382,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
383,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
384,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
385,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
386,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",43,1,all_problem,minFeatures,solver
387,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
388,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
389,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
390,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
391,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
392,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
393,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
394,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
395,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",44,1,all_problem,minFeatures,solver
396,3,MagicPotion,LR,3,45,1,all_problem,minFeatures,solver
397,3,MagicPotion,RF,1,45,0,all_problem,minFeatures,solver
398,3,MagicPotion,LDA,1,45,0,all_problem,minFeatures,solver
399,3,MagicPotion,SVM,3,45,1,all_problem,minFeatures,solver
400,3,MagicPotion,KNN,8,45,0,all_problem,minFeatures,solver
401,3,MagicPotion,XGB,8,45,0,all_problem,minFeatures,solver
402,3,MagicPotion,Stack,4,45,0,all_problem,minFeatures,solver
403,3,MagicPotion,Vote_soft,8,45,0,all_problem,minFeatures,solver
404,3,MagicPotion,Bag_KNN,8,45,0,all_problem,minFeatures,solver
405,3,MagicPotion,LR,1,46,0,all_problem,minFeatures,solver
406,3,MagicPotion,RF,1,46,0,all_problem,minFeatures,solver
407,3,MagicPotion,LDA,1,46,0,all_problem,minFeatures,solver
408,3,MagicPotion,SVM,4,46,0,all_problem,minFeatures,solver
409,3,MagicPotion,KNN,8,46,0,all_problem,minFeatures,solver
410,3,MagicPotion,XGB,1,46,0,all_problem,minFeatures,solver
411,3,MagicPotion,Stack,8,46,0,all_problem,minFeatures,solver
412,3,MagicPotion,Vote_soft,8,46,0,all_problem,minFeatures,solver
413,3,MagicPotion,Bag_KNN,1,46,0,all_problem,minFeatures,solver
414,3,MagicPotion,LR,1,47,0,all_problem,minFeatures,solver
415,3,MagicPotion,RF,10,47,0,all_problem,minFeatures,solver
416,3,MagicPotion,LDA,1,47,0,all_problem,minFeatures,solver
417,3,MagicPotion,SVM,16,47,0,all_problem,minFeatures,solver
418,3,MagicPotion,KNN,1,47,0,all_problem,minFeatures,solver
419,3,MagicPotion,XGB,1,47,0,all_problem,minFeatures,solver
420,3,MagicPotion,Stack,8,47,0,all_problem,minFeatures,solver
421,3,MagicPotion,Vote_soft,1,47,0,all_problem,minFeatures,solver
422,3,MagicPotion,Bag_KNN,8,47,0,all_problem,minFeatures,solver
423,ACB,Pills,LR,ACB,48,1,all_problem,minFeatures,solver
424,ACB,Pills,RF,ACB,48,1,all_problem,minFeatures,solver
425,ACB,Pills,LDA,ACB,48,1,all_problem,minFeatures,solver
426,ACB,Pills,SVM,ACB,48,1,all_problem,minFeatures,solver
427,ACB,Pills,KNN,ACB,48,1,all_problem,minFeatures,solver
428,ACB,Pills,XGB,ACB,48,1,all_problem,minFeatures,solver
429,ACB,Pills,Stack,CAB,48,0,all_problem,minFeatures,solver
430,ACB,Pills,Vote_soft,ACB,48,1,all_problem,minFeatures,solver
431,ACB,Pills,Bag_KNN,ACB,48,1,all_problem,minFeatures,solver
432,ACB,Pills,LR,ACB,49,1,all_problem,minFeatures,solver
433,ACB,Pills,RF,ACB,49,1,all_problem,minFeatures,solver
434,ACB,Pills,LDA,ACB,49,1,all_problem,minFeatures,solver
435,ACB,Pills,SVM,ACB,49,1,all_problem,minFeatures,solver
436,ACB,Pills,KNN,ACB,49,1,all_problem,minFeatures,solver
437,ACB,Pills,XGB,ACB,49,1,all_problem,minFeatures,solver
438,ACB,Pills,Stack,ACB,49,1,all_problem,minFeatures,solver
439,ACB,Pills,Vote_soft,ACB,49,1,all_problem,minFeatures,solver
440,ACB,Pills,Bag_KNN,ACB,49,1,all_problem,minFeatures,solver
441,ACB,Pills,LR,ACB,50,1,all_problem,minFeatures,solver
442,ACB,Pills,RF,ACB,50,1,all_problem,minFeatures,solver
443,ACB,Pills,LDA,ACB,50,1,all_problem,minFeatures,solver
444,ACB,Pills,SVM,ACB,50,1,all_problem,minFeatures,solver
445,ACB,Pills,KNN,ABC,50,0,all_problem,minFeatures,solver
446,ACB,Pills,XGB,ACB,50,1,all_problem,minFeatures,solver
447,ACB,Pills,Stack,ACB,50,1,all_problem,minFeatures,solver
448,ACB,Pills,Vote_soft,ACB,50,1,all_problem,minFeatures,solver
449,ACB,Pills,Bag_KNN,ABC,50,0,all_problem,minFeatures,solver
450,ACB,Pills,LR,ACB,51,1,all_problem,minFeatures,solver
451,ACB,Pills,RF,ACB,51,1,all_problem,minFeatures,solver
452,ACB,Pills,LDA,ACB,51,1,all_problem,minFeatures,solver
453,ACB,Pills,SVM,ACB,51,1,all_problem,minFeatures,solver
454,ACB,Pills,KNN,ACB,51,1,all_problem,minFeatures,solver
455,ACB,Pills,XGB,ACB,51,1,all_problem,minFeatures,solver
456,ACB,Pills,Stack,ACB,51,1,all_problem,minFeatures,solver
457,ACB,Pills,Vote_soft,ACB,51,1,all_problem,minFeatures,solver
458,ACB,Pills,Bag_KNN,ACB,51,1,all_problem,minFeatures,solver
459,box1,SOKO2BOX,LR,box1,52,1,all_problem,minFeatures,solver
460,box1,SOKO2BOX,RF,box3,52,0,all_problem,minFeatures,solver
461,box1,SOKO2BOX,LDA,box1,52,1,all_problem,minFeatures,solver
462,box1,SOKO2BOX,SVM,box3,52,0,all_problem,minFeatures,solver
463,box1,SOKO2BOX,KNN,box1,52,1,all_problem,minFeatures,solver
464,box1,SOKO2BOX,XGB,box3,52,0,all_problem,minFeatures,solver
465,box1,SOKO2BOX,Stack,box1,52,1,all_problem,minFeatures,solver
466,box1,SOKO2BOX,Vote_soft,box1,52,1,all_problem,minFeatures,solver
467,box1,SOKO2BOX,Bag_KNN,box3,52,0,all_problem,minFeatures,solver
468,box1,SOKO2BOX,LR,box1,53,1,all_problem,minFeatures,solver
469,box1,SOKO2BOX,RF,box1,53,1,all_problem,minFeatures,solver
470,box1,SOKO2BOX,LDA,box1,53,1,all_problem,minFeatures,solver
471,box1,SOKO2BOX,SVM,box1,53,1,all_problem,minFeatures,solver
472,box1,SOKO2BOX,KNN,box1,53,1,all_problem,minFeatures,solver
473,box1,SOKO2BOX,XGB,box1,53,1,all_problem,minFeatures,solver
474,box1,SOKO2BOX,Stack,box1,53,1,all_problem,minFeatures,solver
475,box1,SOKO2BOX,Vote_soft,box1,53,1,all_problem,minFeatures,solver
476,box1,SOKO2BOX,Bag_KNN,box1,53,1,all_problem,minFeatures,solver
477,MM3,SOKOMM,LR,MM4,54,0,all_problem,minFeatures,solver
478,MM3,SOKOMM,RF,MM4,54,0,all_problem,minFeatures,solver
479,MM3,SOKOMM,LDA,MM4,54,0,all_problem,minFeatures,solver
480,MM3,SOKOMM,SVM,MM4,54,0,all_problem,minFeatures,solver
481,MM3,SOKOMM,KNN,MM4,54,0,all_problem,minFeatures,solver
482,MM3,SOKOMM,XGB,MM4,54,0,all_problem,minFeatures,solver
483,MM3,SOKOMM,Stack,MM3,54,1,all_problem,minFeatures,solver
484,MM3,SOKOMM,Vote_soft,MM4,54,0,all_problem,minFeatures,solver
485,MM3,SOKOMM,Bag_KNN,MM4,54,0,all_problem,minFeatures,solver
486,MM3,SOKOMM,LR,MM4,55,0,all_problem,minFeatures,solver
487,MM3,SOKOMM,RF,MM4,55,0,all_problem,minFeatures,solver
488,MM3,SOKOMM,LDA,MM4,55,0,all_problem,minFeatures,solver
489,MM3,SOKOMM,SVM,MM3,55,1,all_problem,minFeatures,solver
490,MM3,SOKOMM,KNN,MM4,55,0,all_problem,minFeatures,solver
491,MM3,SOKOMM,XGB,MM4,55,0,all_problem,minFeatures,solver
492,MM3,SOKOMM,Stack,MM4,55,0,all_problem,minFeatures,solver
493,MM3,SOKOMM,Vote_soft,MM4,55,0,all_problem,minFeatures,solver
